name,approximate_value,games.x,AVp16,X1,adjusted_yards_per_attempt,assists_on_tackles,completed_passes,extra_points_made,field_goals_made,fumbles_forced,fumbles_recovered,fumbles_recovered_for_touchdown,games.y,height,interceptions,interceptions_returned_for_touchdown,interceptions_thrown,kickoff_return_touchdowns,other_touchdowns,pass_attempts,passes_defended,passing_completion,passing_touchdowns,passing_yards,passing_yards_per_attempt,player_id,plays_from_scrimmage,points,position,punt_return_touchdowns,quarterback_rating,receiving_touchdowns,receiving_yards,receiving_yards_per_reception,receptions,rush_attempts,rush_touchdowns,rush_yards,rush_yards_per_attempt,rushing_and_receiving_touchdowns,sacks,safeties,season,solo_tackles,tackles_for_loss,team_abbreviation,total_tackles,total_touchdowns,two_point_conversions,weight,yards_from_scrimmage,yards_from_scrimmage_per_play,yards_recovered_from_fumble,yards_returned_from_interceptions,yards_returned_per_interception,year,X
Chimdi Chekwa,2,35,0.9142857142857141,Career,,30.0,,,,,,,,,6.0,0.0,,,,,,,,,,chimdi-chekwa-1,,,DB,,,,,,,,,,,,1.0,,Career,115.0,6.0,Ohio State,145.0,,,,,,,50.0,8.3,,
Patrick Chung,47,153,4.91503267973856,Career,,148.0,,,,,,,,,9.0,1.0,,0.0,,,,,,,,patrick-chung-1,,12.0,DB,1.0,,,,,,,,,,,4.0,,Career,236.0,19.0,Oregon,384.0,2.0,,,,,,107.0,11.9,,
Morris Claiborne,28,85,5.27058823529412,Career,,41.0,,0.0,0.0,0.0,1.0,0.0,,,11.0,1.0,,1.0,0.0,,9.0,,,,,morris-claiborne-1,,12.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,54.0,2.0,LSU,95.0,2.0,0.0,,,,0.0,274.0,24.9,,
Chuck Clark,7,47,2.3829787234042596,Career,,122.0,,,,1.0,0.0,,,Jun-00,2.0,0.0,,,,,20.0,,,,,chuck-clark-1,,,DB,,,,,,,,,,,,2.5,,Career,170.0,14.0,Virginia Tech,292.0,,,205.0,,,,37.0,18.5,,
Chris Clemons,53,162,5.23456790123457,Career,,113.0,,0.0,0.0,0.0,0.0,0.0,,,5.0,1.0,,0.0,0.0,,0.0,,,,,chris-clemons-1,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,167.0,7.0,Clemson,280.0,1.0,0.0,,,,0.0,102.0,20.4,,
Nate Clements,82,180,7.28888888888889,,,,,,,,,,,,7.0,0.0,,0.0,,,,,,,,nate-clements-1,,6.0,DB,1.0,,,,,,,,,,,,,Career,,,Ohio State,,1.0,,,,,,83.0,11.9,,Career
Michael Coe,3,38,1.26315789473684,,,5.0,,,,,,,,,5.0,0.0,,,,,,,,,,michael-coe-1,,,DB,,,,,,,,,,,,0.0,,Career,22.0,0.5,Arkansas,27.0,,,,,,,32.0,6.4,,Career
Adrian Colbert,5,27,2.96296296296296,Career,,15.0,,,,0.0,0.0,,,2-Jun,2.0,0.0,,,,,4.0,,,,,adrian-colbert-1,,,DB,,,,,,,,,,,,0.0,,Career,33.0,2.5,Overall,48.0,,,205.0,,,,46.0,23.0,,
Erik Coleman,38,123,4.943089430894309,,,,,,,,,1.0,,,12.0,2.0,,0.0,,,,,,,,erik-coleman-1,1.0,24.0,DB,1.0,,,,,,1.0,0.0,13.0,13.0,0.0,,,Career,,,Washington State,,4.0,,,13.0,13.0,11.0,94.0,7.8,,Career
Justin Coleman,14,68,3.2941176470588194,Career,,45.0,,0.0,0.0,0.0,0.0,0.0,,10-May,5.0,1.0,,0.0,,,17.0,,,,,justin-coleman-2,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,112.0,8.5,Tennessee,157.0,1.0,0.0,188.0,,,0.0,106.0,21.2,,
Kurt Coleman,39,146,4.27397260273973,Career,,105.0,,0.0,0.0,1.0,0.0,0.0,,,9.0,1.0,,0.0,0.0,,4.0,,,,,kurt-coleman-1,,6.0,DB,0.0,,,,,,,,,,,3.0,0.0,Career,114.0,10.5,Ohio State,219.0,1.0,0.0,,,,0.0,147.0,16.3,,
Marquice Cole,6,64,1.5,,,20.0,,0.0,0.0,,0.0,0.0,,,7.0,0.0,,0.0,0.0,,,,,,,marquice-cole-1,,6.0,DB,1.0,,,,,,,,,,,1.0,0.0,Career,70.0,2.0,Northwestern,90.0,1.0,0.0,,,,0.0,105.0,15.0,,Career
Landon Collins,36,74,7.783783783783781,2013,,14.0,,0.0,0.0,2.0,2.0,,13.0,Jun-00,2.0,1.0,,0.0,,,6.0,,,,,landon-collins-1,,6.0,DB,0.0,,,,,,,,,,,0.0,,2013,54.0,4.0,Alabama,68.0,1.0,,222.0,,,,89.0,44.5,,
Aaron Colvin,13,65,3.2,Career,,64.0,,,,1.0,3.0,,,Jun-00,5.0,0.0,,,,,11.0,,,,,aaron-colvin-1,,,DB,,,,,,,,,,,,3.5,,Career,170.0,15.0,Oklahoma,234.0,,,192.0,,,,28.0,5.6,,
Sean Considine,16,99,2.5858585858585896,,,,,,,,,1.0,,,6.0,0.0,,0.0,,,,,,,,sean-considine-1,,12.0,DB,1.0,,,,,,,,,,,,,Career,,,Iowa,,2.0,,,,,18.0,106.0,17.7,,Career
Chris Conte,33,104,5.07692307692308,Career,,57.0,,0.0,0.0,0.0,0.0,0.0,,,2.0,0.0,,0.0,0.0,,0.0,,,,,chris-conte-1,,6.0,DB,1.0,,,,,,,,,,,0.0,0.0,Career,99.0,4.0,California,156.0,1.0,0.0,,,,0.0,0.0,0.0,,
Chris Cooley,38,117,5.1965811965812,Career,,7.0,,,,0.0,0.0,,,11-May,0.0,0.0,,,,,0.0,,,,,chris-cooley-2,,,DB,,,,,,,,,,,,0.0,,Career,4.0,0.0,Southern Mississippi,11.0,,,170.0,,,,0.0,,,
Marcus Cooper,14,74,3.02702702702703,Career,,35.0,,0.0,0.0,0.0,0.0,1.0,,,1.0,0.0,,0.0,0.0,,2.0,,,,,marcus-cooper-1,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,53.0,3.0,Rutgers,88.0,1.0,0.0,,,,3.0,0.0,0.0,,
Reggie Corner,8,55,2.32727272727273,Career,,42.0,,,,,,,,,15.0,1.0,,,,,,,,,,reggie-corner-1,,6.0,DB,,,,,,,,,,,,0.0,,Career,100.0,5.0,Akron,142.0,1.0,,,,,,225.0,15.0,,
Blake Countess,4,43,1.48837209302326,Career,,68.0,,0.0,0.0,1.0,0.0,,,10-May,8.0,1.0,,0.0,,,23.0,,,,,blake-countess-1,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,116.0,6.0,Overall,184.0,1.0,0.0,185.0,,,,174.0,21.8,,
Kennard Cox,2,29,1.10344827586207,Career,,29.0,,,,0.0,0.0,0.0,,,2.0,0.0,,,,,0.0,,,,,kennard-cox-1,,,DB,,,,,,,,,,,,0.0,,Career,58.0,1.0,Pitt,87.0,,,,,,0.0,27.0,13.5,,
Perrish Cox,21,81,4.14814814814815,Career,,26.0,,,,,,,,,10.0,0.0,,4.0,,,,,,,,perrish-cox-1,,36.0,DB,2.0,,,,,,,,,,,0.0,,Career,108.0,2.0,Oklahoma State,134.0,6.0,,,,,,33.0,3.3,,
Torrie Cox,5,56,1.42857142857143,,,,,,,,,,,,3.0,0.0,,1.0,,,,,,,,torrie-cox-1,29.0,12.0,DB,0.0,,,,,,29.0,1.0,68.0,2.3,1.0,,,Career,,,Pitt,,2.0,,,68.0,2.3,,41.0,13.7,,Career
Chris Crocker,52,151,5.509933774834441,,,,,,,,,,,,4.0,0.0,,,,,,,,,,chris-crocker-1,,,DB,,,,,,,,,,,,,,Career,,,Marshall,,,,,,,,32.0,8.0,,Career
Antonio Cromartie,74,162,7.30864197530864,,,,,,,,,1.0,,,5.0,2.0,,0.0,,,,,,,,antonio-cromartie-1,,18.0,DB,,,,,,,,,,,,,,Career,,,Florida State,,3.0,,,,,61.0,111.0,22.2,,Career
Marcus Cromartie,2,22,1.45454545454545,Career,,47.0,,0.0,0.0,0.0,1.0,0.0,,,1.0,1.0,,0.0,0.0,,3.0,,,,,marcus-cromartie-1,,6.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,66.0,0.5,Wisconsin,113.0,1.0,0.0,,,,0.0,29.0,29.0,,
Chris Culliver,13,52,4.0,Career,,50.0,,,,,,,,,3.0,0.0,,,,,,,,,,chris-culliver-1,5.0,,DB,,,,,,,5.0,0.0,31.0,6.2,0.0,4.0,,Career,106.0,10.0,South Carolina,156.0,,,,31.0,6.2,,43.0,14.3,,
Tyrone Culver,7,80,1.4,,,21.0,,,,,,1.0,,,5.0,0.0,,,,,,,,,,tyrone-culver-1,,6.0,DB,,,,,,,,,,,,2.0,,Career,23.0,2.0,Fresno State,44.0,1.0,,,,,30.0,72.0,14.4,,Career
Kevin Curtis,28,81,5.530864197530861,,,,,,,,,,,,10.0,1.0,,0.0,,,,,,,,kevin-curtis-1,,6.0,DB,0.0,,,,,,,,,,,,,Career,,,Texas Tech,,1.0,,,,,,144.0,14.4,,Career
Travis Daniels,16,107,2.39252336448598,,,,,,,,,,,,2.0,2.0,,,,,,,,,,travis-daniels-1,,12.0,DB,0.0,,,,,,,,,,,,,Career,,,LSU,,2.0,,,,,,49.0,24.5,,Career
Akeem Davis,1,21,0.7619047619047621,Career,,57.0,,,,2.0,0.0,0.0,,2-Jun,3.0,0.0,,,,,2.0,,,,,akeem-davis-1,,,DB,,,,,,,,,,,,2.5,,Career,105.0,13.0,Memphis,162.0,,,200.0,,,0.0,43.0,14.3,,
Carlton Davis,9,27,5.33333333333333,Career,,35.0,,,,3.0,1.0,,,1-Jun,4.0,0.0,,,,,28.0,,,,,carlton-davis-1,,,DB,,,,,,,,,,,,0.5,,Career,101.0,3.5,Auburn,136.0,,,203.0,,,,0.0,0.0,,
Chris Davis,0,17,0.0,Career,,85.0,,,,,,,,,4.0,0.0,,1.0,,,,,,,,chris-davis-1,,6.0,DB,0.0,,,,,,,,,,,2.0,,Career,92.0,10.5,Duke,177.0,1.0,,,,,,20.0,5.0,,
Cody Davis,8,97,1.3195876288659798,Career,,76.0,,0.0,0.0,1.0,0.0,0.0,,,4.0,1.0,,0.0,0.0,,11.0,,,,,cody-davis-1,,6.0,DB,0.0,,,,,,,,,,,1.0,0.0,Career,286.0,14.5,Texas Tech,362.0,1.0,0.0,,,,0.0,88.0,22.0,,
Jason David,27,75,5.76,,,,,,,,,1.0,,,16.0,3.0,,0.0,,,,,,,,jason-david-1,,24.0,DB,0.0,,,,,,,,,,,,,Career,,,Washington State,,4.0,,,,,18.0,318.0,19.9,,Career
Michael Davis,9,43,3.34883720930233,Career,,19.0,,,,1.0,1.0,,,2-Jun,1.0,0.0,,,,,15.0,,,,,michael-davis-7,,,DB,,,,,,,,,,,,0.0,,Career,90.0,5.0,Brigham Young,109.0,,,196.0,,,,40.0,40.0,,
Sean Davis,16,48,5.33333333333333,Career,,98.0,,,,7.0,2.0,0.0,,1-Jun,5.0,0.0,,,,,14.0,,,,,sean-davis-1,,,DB,,,,,,,,,,,,2.5,,Career,221.0,10.0,Maryland,319.0,,,202.0,,,0.0,98.0,19.6,,
Thomas Davis,101,192,8.41666666666667,,,,,,,,,,,,3.0,0.0,,,,,,,,,,thomas-davis-1,,6.0,DB,1.0,,,,,,,,,,,,,Career,,,Georgia,,1.0,,,,,,45.0,15.0,,Career
Vontae Davis,49,121,6.47933884297521,Career,,67.0,,,,,,,,,7.0,0.0,,0.0,,,,,,,,vontae-davis-1,,6.0,DB,1.0,,,,,,,,,,,0.0,,Career,139.0,13.5,Illinois,206.0,1.0,,,,,,12.0,1.7,,
Louis Delmas,29,78,5.948717948717951,Career,,106.0,,,,,,,,,12.0,1.0,,0.0,,,,,,,,louis-delmas-1,,6.0,DB,,,,,,,,,,,,2.5,,Career,203.0,11.5,Western Michigan,309.0,1.0,,,,,,152.0,12.7,,
Quintin Demps,26,110,3.78181818181818,Career,,82.0,,,,,,1.0,,,17.0,3.0,,1.0,,,,,,,,quintin-demps-1,,30.0,DB,0.0,,,,,,,,,,,0.0,,Career,135.0,4.5,UTEP,217.0,5.0,,,,,51.0,404.0,23.8,,
Will Demps,32,97,5.278350515463919,,,,,,,,,,,,5.0,2.0,,,,,,,,,,will-demps-1,,12.0,DB,,,,,,,,,,,,,,Career,,,San Diego State,,2.0,,,,,,185.0,37.0,,Career
Alfonzo Dennard,8,29,4.41379310344828,2008,,,,,,,,,11.0,,0.0,0.0,,0.0,,,,,,,,alfonzo-dennard-1,,0.0,DB,,,,,,,,,,,,,,2008,,,Nebraska,,0.0,,,,,,0.0,,,
James Dockery,2,31,1.03225806451613,Career,,30.0,,,,0.0,0.0,0.0,,,6.0,0.0,,,,,0.0,,,,,james-dockery-1,,,DB,,,,,,,,,,,,0.0,,Career,76.0,3.0,Oregon State,106.0,,,,,,0.0,16.0,2.7,,
Kevin Dockery,9,61,2.3606557377049198,,,16.0,,,,,,,,,6.0,0.0,,,,,,,,,,kevin-dockery-1,,,DB,,,,,,,,,,,,1.0,,Career,37.0,5.0,Mississippi State,53.0,,,,,,,83.0,13.8,,Career
Mike Doss,18,57,5.05263157894737,,,,,,,,,3.0,,,8.0,1.0,,0.0,,,,,,,,mike-doss-1,,24.0,DB,0.0,,,,,,,,,,,,,Career,,,Ohio State,,4.0,,,,,103.0,184.0,23.0,,Career
Nate Ebner,12,111,1.7297297297297298,Career,,12.0,,,,0.0,0.0,0.0,,,,,,,,,0.0,,,,,nate-ebner-1,,,DB,,,,,,,,,,,,1.0,,Career,18.0,1.0,Ohio State,30.0,,,,,,0.0,,,,
Mario Edwards,13,59,3.52542372881356,Career,,1.0,,,,0.0,0.0,0.0,,3-Jun,,,,,,,0.0,,,,,mario-edwards-1,,,DB,,,,,,,,,,,,0.0,,Career,0.0,0.0,Virginia Tech,1.0,,,294.0,,,0.0,,,,
Abram Elam,29,104,4.46153846153846,,,,,,,,0.0,0.0,,,5.0,0.0,,,,,,,,,,abram-elam-1,,,DB,,,,,,,,,,,,,,Career,,,Overall,,,,,,,0.0,132.0,26.4,,Career
Matt Elam,12,41,4.68292682926829,Career,,52.0,,,,,,,,,6.0,0.0,,,,,,,,,,matt-elam-1,1.0,,DB,,,,,,,1.0,0.0,5.0,5.0,0.0,5.0,,Career,124.0,23.5,Florida,176.0,,,,5.0,5.0,,91.0,15.2,,
Javien Elliott,6,52,1.84615384615385,Career,,8.0,,,,2.0,0.0,,,11-May,1.0,0.0,,,,,3.0,,,,,javien-elliott-1,,,DB,,,,,,,,,,,,1.0,,Career,29.0,4.0,Florida State,37.0,,,176.0,,,,4.0,4.0,,
Josh Evans,14,49,4.57142857142857,Career,,53.0,,,,0.0,0.0,0.0,,,5.0,0.0,,,,,0.0,,,,,josh-evans-1,,,DB,,,,,,,,,,,,3.5,,Career,101.0,7.0,Florida,154.0,,,,,,0.0,47.0,9.4,,
Justin Evans,7,24,4.66666666666667,Career,,66.0,,,,0.0,0.0,,,1-Jun,5.0,0.0,,,,,11.0,,,,,justin-evans-1,,,DB,,,,,,,,,,,,0.0,,Career,99.0,6.0,Texas A&M,165.0,,,195.0,,,,0.0,0.0,,
Deshazor Everett,7,64,1.75,Career,,95.0,,0.0,0.0,0.0,1.0,,,Jun-00,5.0,2.0,,0.0,,,13.0,,,,,deshazor-everett-1,,12.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,117.0,7.5,Texas A&M,212.0,2.0,0.0,193.0,,,,64.0,12.8,,
Demarcus Faggins,16,84,3.0476190476190497,,,,,,,,,,,,5.0,0.0,,,,,,,,,,demarcus-faggins-1,,,DB,,,,,,,,,,,,,,Career,,,Kansas State,,,,,,,,89.0,17.8,,Career
Clayton Fejedelem,7,64,1.75,Career,,88.0,,0.0,0.0,1.0,1.0,,,1-Jun,2.0,0.0,,0.0,,,9.0,,,,,clayton-fejedelem-1,,6.0,DB,1.0,,,,,,,,,,,0.0,,Career,101.0,5.5,Illinois,189.0,1.0,,200.0,,,,18.0,9.0,,
Travis Fisher,28,90,4.9777777777777805,,,,,,,,,1.0,,,4.0,0.0,,0.0,,,,,,,,travis-fisher-1,,6.0,DB,0.0,,,,,,,,,,,,,Career,,,UCF,,1.0,,,,,0.0,36.0,9.0,,Career
Minkah Fitzpatrick,23,32,11.5,Career,,61.0,,0.0,0.0,2.0,0.0,,,1-Jun,9.0,4.0,,0.0,,,24.0,,,,,minkah-fitzpatrick-1,,30.0,DB,1.0,,,,,,,,,,,5.0,,Career,110.0,16.5,Alabama,171.0,5.0,,202.0,,,,274.0,30.4,,
Jamell Fleming,5,46,1.7391304347826102,Career,,50.0,,0.0,0.0,0.0,0.0,1.0,,,7.0,1.0,,0.0,0.0,,0.0,,,,,jamell-fleming-1,,12.0,DB,0.0,,,,,,,,,,,1.0,0.0,Career,118.0,12.5,Oklahoma,168.0,2.0,0.0,,,,56.0,82.0,11.7,,
Bradley Fletcher,26,73,5.6986301369863,Career,,52.0,,,,0.0,0.0,0.0,,,5.0,0.0,,,,,4.0,,,,,bradley-fletcher-1,,,DB,,,,,,,,,,,,0.0,,Career,99.0,2.0,Iowa,151.0,,,,,,0.0,5.0,1.0,,
Jamar Fletcher,11,105,1.67619047619048,,,,,,,,,,,,21.0,5.0,,,,,,,,,,jamar-fletcher-1,,30.0,DB,,,,,,,,,,,,,,Career,,,Wisconsin,,5.0,,,,,,459.0,21.9,,Career
Brandon Flowers,46,119,6.18487394957983,Career,,58.0,,,,,,,,,10.0,2.0,,,,,,,,,,brandon-flowers-1,,12.0,DB,,,,,,,,,,,,3.5,,Career,99.0,17.0,Virginia Tech,157.0,2.0,,,,,,172.0,17.2,,
Domonique Foxworth,18,78,3.69230769230769,,,,,,,,,1.0,,,8.0,1.0,,,,,,,,,,domonique-foxworth-1,,12.0,DB,,,,,,,,,,,,,,Career,,,Maryland,,2.0,,,,,12.0,128.0,16.0,,Career
Vernon Fox,11,98,1.79591836734694,,,,,,,,,,,,4.0,0.0,,,,,,,,,,vernon-fox-1,,,DB,,,,,,,,,,,,,,Career,,,Fresno State,,,,,,,,54.0,13.5,,Career
Eric Frampton,6,91,1.05494505494505,,,80.0,,,,,,,,,6.0,2.0,,,,,,,,,,eric-frampton-1,,12.0,DB,,,,,,,,,,,,2.0,,Career,107.0,9.5,Washington State,187.0,2.0,,,,,,86.0,14.3,,Career
Aaron Francisco,11,75,2.34666666666667,,,,,,,,,,,,7.0,0.0,,,,,,,,,,aaron-francisco-1,,,DB,,,,,,,,,,,,,,Career,,,Brigham Young,,,,,,,,98.0,14.0,,Career
Coye Francies,1,23,0.695652173913043,Career,,40.0,,,,0.0,0.0,0.0,,,4.0,0.0,,,,,6.0,,,,,coye-francies-1,2.0,,DB,,,0.0,0.0,,0.0,2.0,0.0,-5.0,-2.5,0.0,2.0,,Career,68.0,8.0,Overall,108.0,,,,-5.0,-2.5,0.0,34.0,8.5,,
Dominique Franks,6,52,1.84615384615385,Career,,32.0,,,,,,1.0,,,6.0,2.0,,0.0,,,,,,,,dominique-franks-1,,18.0,DB,0.0,,,,,,,,,,,0.0,,Career,63.0,2.5,Oklahoma,95.0,3.0,,,,,39.0,149.0,24.8,,
Kavon Frazier,3,44,1.09090909090909,2012,,,,,,,,,12.0,Jun-00,1.0,1.0,,,,,,,,,,kavon-frazier-1,,6.0,DB,,,,,,,,,,,,,,2012,,,Central Michigan,,1.0,,213.0,,,,49.0,49.0,,
Isaiah Frey,3,27,1.77777777777778,Career,,40.0,,,,0.0,0.0,0.0,,,7.0,0.0,,,,,27.0,,,,,isaiah-frey-1,,,DB,,,,,,,,,,,,0.5,,Career,101.0,5.0,Nevada,141.0,,,,,,0.0,34.0,4.9,,
Jamaal Fudge,2,33,0.96969696969697,,,22.0,,,,,,,,,10.0,0.0,,,,,,,,,,jamaal-fudge-1,,,DB,,,,,,,,,,,,0.0,,Career,43.0,0.5,Clemson,65.0,,,,,,,131.0,13.1,,Career
Vincent Fuller,9,76,1.89473684210526,,,,,,,,,2.0,,,8.0,0.0,,0.0,,,,,,,,vincent-fuller-1,,12.0,DB,,,,,,,,,,,,,,Career,,,Virginia Tech,,2.0,,,,,50.0,45.0,5.6,,Career
E.J. Gaines,15,43,5.58139534883721,Career,,61.0,,0.0,0.0,1.0,1.0,1.0,,10-May,8.0,0.0,,0.0,,,20.0,,,,,ej-gaines-1,,12.0,DB,1.0,,,,,,,,,,,0.0,0.0,Career,183.0,14.0,Missouri,244.0,2.0,0.0,190.0,,,13.0,71.0,8.9,,
Terence Garvin,6,75,1.28,Career,,101.0,,0.0,0.0,1.0,2.0,0.0,,,3.0,1.0,,0.0,0.0,,7.0,,,,,terence-garvin-1,,6.0,DB,0.0,,,,,,,,,,,10.5,0.0,Career,134.0,21.5,West Virginia,235.0,1.0,0.0,,,,0.0,74.0,24.7,,
Rashaan Gaulden,1,25,0.64,Career,,45.0,,,,1.0,3.0,,,1-Jun,1.0,0.0,,,,,9.0,,,,,rashaan-gaulden-1,,,DB,,,,,,,,,,,,1.0,,Career,92.0,9.5,Tennessee,137.0,,,193.0,,,,0.0,0.0,,
Randall Gay,17,71,3.83098591549296,,,,,,,,,,,,2.0,0.0,,,,,,,,,,randall-gay-1,,,DB,,,,,,,,,,,,,,Career,,,LSU,,,,,,,,0.0,0.0,,Career
William Gay,50,176,4.545454545454549,,,17.0,,,,1.0,0.0,0.0,,,7.0,0.0,,,,,3.0,,,,,william-gay-1,,,DB,,,,,,,,,,,,2.5,,Career,63.0,6.0,Louisville,80.0,,,,,,0.0,70.0,10.0,,Career
Clayton Geathers,13,56,3.71428571428571,Career,,155.0,,,,5.0,2.0,0.0,,2-Jun,3.0,0.0,,,,,30.0,,,,,clayton-geathers-1,,,DB,,,,,,,,,,,,1.0,,Career,227.0,19.0,UCF,382.0,,,208.0,,,0.0,7.0,2.3,,
Brandon Ghee,3,29,1.6551724137931,Career,,44.0,,,,1.0,0.0,0.0,,,1.0,0.0,,,,,18.0,,,,,brandon-ghee-1,,,DB,,,,,,,,,,,,2.0,,Career,110.0,12.5,Wake Forest,154.0,,,,,,0.0,0.0,0.0,,
Marcus Gilchrist,37,126,4.6984126984127,Career,,81.0,,,,,,,,,1.0,0.0,,,,,,,,,,marcus-gilchrist-1,,,DB,,,,,,,,,,,,1.0,,Career,110.0,5.5,Clemson,191.0,,,,,,,0.0,0.0,,
Stephon Gilmore,68,113,9.6283185840708,Career,22.7,41.0,2.0,,,,,,,,8.0,1.0,0.0,0.0,,3.0,,66.7,0.0,68.0,22.7,stephon-gilmore-1,7.0,6.0,DB,0.0,257.1,,,,,7.0,0.0,37.0,5.3,0.0,7.0,,Career,140.0,15.0,South Carolina,181.0,1.0,,,37.0,5.3,,86.0,10.8,,
Matt Giordano,18,116,2.48275862068966,,,,,,,,,,,,2.0,0.0,,,,,,,,,,matt-giordano-1,,,DB,,,,,,,,,,,,,,Career,,,California,,,,,,,,15.0,7.5,,Career
Tashaun Gipson,44,112,6.28571428571429,Career,,71.0,,,,,,,,,9.0,0.0,,,,,,,,,,tashaun-gipson-1,1.0,,DB,,,,,,,1.0,0.0,1.0,1.0,0.0,1.0,,Career,179.0,8.0,Wyoming,250.0,,,,1.0,1.0,,100.0,11.1,,
Charles Godfrey,31,95,5.22105263157895,Career,,53.0,,,,1.0,0.0,0.0,,,7.0,0.0,,,,,0.0,,,,,charles-godfrey-1,,,DB,,,,,,,,,,,,0.0,,Career,130.0,3.5,Iowa,183.0,,,,,,0.0,38.0,5.4,,
Dashon Goldson,52,127,6.5511811023622,,,55.0,,,,,,,,,4.0,1.0,,,,,,,,,,dashon-goldson-1,,6.0,DB,,,,,,,,,,,,0.0,,Career,75.0,3.5,Washington,130.0,1.0,,,,,,82.0,20.5,,Career
Robert Golden,11,92,1.91304347826087,Career,,52.0,,0.0,0.0,1.0,0.0,0.0,,,4.0,2.0,,0.0,0.0,,0.0,,,,,robert-golden-1,,12.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,131.0,5.5,Arizona,183.0,2.0,0.0,,,,0.0,184.0,46.0,,
Josh Gordy,9,59,2.4406779661017,Career,,74.0,,,,,,,,,10.0,2.0,,,,,,,,,,josh-gordy-1,,12.0,DB,,,,,,,,,,,,0.0,,Career,138.0,3.0,Central Michigan,212.0,2.0,,,,,,139.0,13.9,,
Danny Gorrer,2,37,0.8648648648648649,Career,,67.0,,,,1.0,0.0,0.0,,,1.0,0.0,,,,,10.0,,,,,danny-gorrer-1,,,DB,,,,,,,,,,,,2.0,,Career,74.0,2.0,Texas A&M,141.0,,,,,,0.0,0.0,0.0,,
Nick Graham,1,19,0.842105263157895,,,39.0,,,,,,,,,7.0,0.0,,,,,,,,,,nick-graham-1,,,DB,,,,,,,,,,,,1.5,,Career,86.0,3.5,Tulsa,125.0,,,,,,,63.0,9.0,,Career
Charles Grant,53,118,7.1864406779661,Career,,2.0,,,,0.0,0.0,,,11-May,0.0,0.0,,,,,0.0,,,,,charles-grant-2,,,DB,,,,,,,,,,,,1.0,,Career,17.0,1.0,Arkansas State,19.0,,,187.0,,,,0.0,,,
Deon Grant,76,176,6.90909090909091,,,,,,,,,,,,14.0,1.0,,,,,,,,,,deon-grant-1,,6.0,DB,0.0,,,,,,,,,,,,,Career,,,Tennessee,,1.0,,,,,,246.0,17.6,,Career
Dwayne Gratz,10,43,3.7209302325581404,Career,,48.0,,0.0,0.0,3.0,15.0,1.0,,,8.0,2.0,,0.0,0.0,,16.0,,,,,dwayne-gratz-1,,18.0,DB,0.0,,,,,,,,,,,0.0,0.0,Career,141.0,10.0,Connecticut,189.0,3.0,0.0,,,,34.0,152.0,19.0,,
J.T. Gray,4,21,3.0476190476190497,Career,,120.0,,0.0,0.0,0.0,0.0,,,Jun-00,1.0,1.0,,0.0,,,8.0,,,,,jt-gray-1,,6.0,DB,0.0,,,,,,,,,,,4.0,,Career,89.0,14.5,Mississippi State,209.0,1.0,,197.0,,,,58.0,58.0,,
Courtney Greene,5,30,2.6666666666666696,Career,,168.0,,,,3.0,0.0,0.0,,,7.0,0.0,,,,,4.0,,,,,courtney-greene-1,,,DB,,,,,,,,,,,,4.5,,Career,218.0,12.0,Rutgers,386.0,,,,,,0.0,40.0,5.7,,
Eric Green,12,51,3.76470588235294,,,,,,,,,,,,8.0,2.0,,,,,,,,,,eric-green-1,,12.0,DB,0.0,,,,,,,,,,,,,Career,,,Virginia Tech,,2.0,,,,,,264.0,33.0,,Career
Jabari Greer,36,133,4.33082706766917,,,,,,,,,,,,2.0,0.0,,,,,,,,,,jabari-greer-1,,,DB,,,,,,,,,,,,,,Career,,,Tennessee,,,,,,,,26.0,13.0,,Career
Jonte Green,4,24,2.6666666666666696,Career,,81.0,,,,0.0,1.0,0.0,,,2.0,0.0,,,,,29.0,,,,,jonte-green-1,,,DB,,,,,,,,,,,,0.0,,Career,136.0,4.0,New Mexico State,217.0,,,,,,0.0,33.0,16.5,,
Steve Gregory,25,111,3.6036036036036,,,19.0,,,,,,1.0,,,6.0,0.0,,0.0,,,,,,,,steve-gregory-1,,18.0,DB,1.0,,,,,,,,,,,1.0,,Career,41.0,6.0,Syracuse,60.0,3.0,,,,,7.0,46.0,7.7,,Career
Cedric Griffin,29,89,5.21348314606742,,,27.0,,0.0,0.0,,0.0,1.0,,,3.0,0.0,,0.0,0.0,,,,,,,cedric-griffin-1,,12.0,DB,1.0,,,,,,,,,,,0.0,0.0,Career,44.0,0.0,Texas,71.0,2.0,0.0,,,,0.0,29.0,9.7,,Career
Michael Griffin,64,154,6.649350649350651,,,72.0,,,,,,,,,8.0,0.0,,,,,,,,,,michael-griffin-1,,,DB,,,,,,,,,,,,1.0,,Career,116.0,5.5,Texas,188.0,,,,,,,41.0,5.1,,Career
